"Geo","Vio","Actual incidents","Rate Per 100,000","Adults charged","Youth charged"
"Victoria, British Columbia","Heroin, importation and exportation",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Total possession of stolen property",327.00,94.94,227.00,22.00
"Victoria, British Columbia","Hoax terrorism",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Sexual offences, public morals and disorderly conduct (Part V Criminal Code)",21.00,6.10,0.00,0.00
"Victoria, British Columbia","Robbery to steal a firearm",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Abduction under the age 14 contravening a custody order",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Trespass at night",43.00,12.48,0.00,1.00
"Victoria, British Columbia","Breaking and entering to steal a firearm",1.00,0.29,0.00,0.00
"Victoria, British Columbia","Theft over $5,000 from a motor vehicle",71.00,20.61,2.00,0.00
"Victoria, British Columbia","Impaired operation, failure to provide blood sample",1.00,0.29,1.00,0.00
"Victoria, British Columbia","Canada Shipping Act",21.00,6.10,3.00,0.00
"Victoria, British Columbia","Total Criminal Code traffic violations",1477.00,428.81,885.00,9.00
"Victoria, British Columbia","Invitation to sexual touching",4.00,1.16,1.00,0.00
"Victoria, British Columbia","Theft $5,000 or under",3633.00,1054.76,97.00,22.00
"Victoria, British Columbia","Obtains or communicates with a person under age 18 for purpose of sex",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Altering, removing or destroying Vehicle Identification Number (VIN)",0,0,0,0
"Victoria, British Columbia","Other related violations causing death",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Indecent acts",83.00,24.10,4.00,1.00
"Victoria, British Columbia","Shoplifting over $5,000",14.00,4.06,2.00,0.00
"Victoria, British Columbia","Other assaults",36.00,10.45,7.00,0.00
"Victoria, British Columbia","Cannabis, trafficking",89.00,25.84,72.00,19.00
"Victoria, British Columbia","Dangerous operation evading police, causing death",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Uttering threats",851.00,247.07,166.00,19.00
"Victoria, British Columbia","Weapons trafficking",1.00,0.29,0.00,0.00
"Victoria, British Columbia","Firearms and other offensive weapons (Part III Criminal Code)",11.00,3.19,0.00,0.00
"Victoria, British Columbia","Assault, level 1",2145.00,622.75,567.00,57.00
"Victoria, British Columbia","Freezing of property, disclosure or audit",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Participate in activity of terrorist group",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Fail to comply with order",491.00,142.55,340.00,46.00
"Victoria, British Columbia","Using firearm in commission of offence",2.00,0.58,0.00,0.00
"Victoria, British Columbia","Total administration of justice violations",1126.00,326.91,838.00,49.00
"Victoria, British Columbia","Impaired operation, failure to provide breath sample",29.00,8.42,24.00,0.00
"Victoria, British Columbia","Other Controlled Drugs and Substances Act, possession",67.00,19.45,26.00,0.00
"Victoria, British Columbia","Total robbery",263.00,76.36,69.00,38.00
"Victoria, British Columbia","Total Federal Statute violations",2426.00,704.33,645.00,189.00
"Victoria, British Columbia","Total forcible confinement or kidnapping",20.00,5.81,16.00,1.00
"Victoria, British Columbia","Total impaired driving",1222.00,354.78,773.00,7.00
"Victoria, British Columbia","Offences against the person and reputation (Part VIII Criminal Code)",17.00,4.94,1.00,0.00
"Victoria, British Columbia","Obstruct public or peace officer",166.00,48.19,73.00,8.00
"Victoria, British Columbia","Heroin, possession",19.00,5.52,11.00,0.00
"Victoria, British Columbia","Trafficking in persons",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Escape or helps to escape from lawful custody",8.00,2.32,6.00,1.00
"Victoria, British Columbia","Assault, level 3, aggravated",18.00,5.23,11.00,0.00
"Victoria, British Columbia","Youth Criminal Justice Act",170.00,49.36,13.00,129.00
"Victoria, British Columbia","Indecent/Harassing communications",372.00,108.00,1.00,0.00
"Victoria, British Columbia","Identity theft",0,0,0,0
"Victoria, British Columbia","Incest",2.00,0.58,2.00,0.00
"Victoria, British Columbia","Total firearms, use of, discharge, pointing",6.00,1.74,2.00,0.00
"Victoria, British Columbia","Other federal statutes",532.00,154.45,12.00,0.00
"Victoria, British Columbia","Other offensive weapons",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Customs Act",12.00,3.48,1.00,0.00
"Victoria, British Columbia","Homicide",5.00,1.45,5.00,1.00
"Victoria, British Columbia","Advocating genocide",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Firearm transfers or serial numbers",0,0,0,0
"Victoria, British Columbia","Total other violent violations",33.00,9.58,5.00,0.00
"Victoria, British Columbia","Unauthorized importing or exporting of weapons",4.00,1.16,1.00,0.00
"Victoria, British Columbia","Participate in activities of criminal organization",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Commit offence for criminal organization",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Impaired operation (drugs), causing death",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Impaired operation of motor vehicle, vessel or aircraft",1175.00,341.13,738.00,7.00
"Victoria, British Columbia","Procuring",1.00,0.29,0.00,0.00
"Victoria, British Columbia","Criminal negligence causing death",2.00,0.58,2.00,0.00
"Victoria, British Columbia","Breaking and entering",2578.00,748.46,147.00,40.00
"Victoria, British Columbia","Arson",159.00,46.16,7.00,4.00
"Victoria, British Columbia","Other Controlled Drugs and Substances Act, importation and exportation",1.00,0.29,0.00,0.00
"Victoria, British Columbia","Driving while prohibited",67.00,19.45,58.00,0.00
"Victoria, British Columbia","Offensive weapons, prohibited",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Firearms Act",86.00,24.97,1.00,0.00
"Victoria, British Columbia","Mischief to religious property motivated by hate",3.00,0.87,1.00,0.00
"Victoria, British Columbia","Methylenedioxyamphetamine (ecstasy), possession",8.00,2.32,4.00,1.00
"Victoria, British Columbia","Dangerous operation of motor vehicle while street racing",4.00,1.16,3.00,0.00
"Victoria, British Columbia","Total, possession, other Controlled Drugs and Substances Act drugs",105.00,30.48,48.00,1.00
"Victoria, British Columbia","Counterfeiting",1.00,0.29,2.00,0.00
"Victoria, British Columbia","Total theft under $5,000 (non-motor vehicle)",8998.00,2612.36,783.00,125.00
"Victoria, British Columbia","Total other assaults",36.00,10.45,7.00,0.00
"Victoria, British Columbia","Dangerous operation, causing death",2.00,0.58,2.00,0.00
"Victoria, British Columbia","Total Immigration and Refugee Protection Act",5.00,1.45,0.00,0.00
"Victoria, British Columbia","Offences against public order (Part II Criminal Code)",2.00,0.58,0.00,0.00
"Victoria, British Columbia","Extortion",17.00,4.94,4.00,1.00
"Victoria, British Columbia","Possession of weapons",271.00,78.68,88.00,18.00
"Victoria, British Columbia","Bestiality, commit or compel person",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Conspire to commit murder",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Other sexual violations",2.00,0.58,0.00,0.00
"Victoria, British Columbia","Public incitement of hatred",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Living off the avails of prostitution of a person under age 18",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Weapons possession contrary to order",5.00,1.45,3.00,0.00
"Victoria, British Columbia","Heroin, production",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Total prostitution",12.00,3.48,6.00,0.00
"Victoria, British Columbia","Causing death by criminal negligence while street racing",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Willful and forbidden acts in respect of certain property (Part XI Criminal Code)",4.00,1.16,0.00,0.00
"Victoria, British Columbia","Other violent violations",5.00,1.45,1.00,0.00
"Victoria, British Columbia","Total sexual violations against children",52.00,15.10,12.00,4.00
"Victoria, British Columbia","Bankruptcy Act",5.00,1.45,1.00,0.00
"Victoria, British Columbia","Assault, level 2, weapon or bodily harm",559.00,162.29,191.00,31.00
"Victoria, British Columbia","Mischief",6187.00,1796.25,206.00,56.00
"Victoria, British Columbia","Break and enter to steal a firearm from a motor vehicle",1.00,0.29,0.00,0.00
"Victoria, British Columbia","Disorderly houses, gaming and betting",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Total cannabis, trafficking, production or distribution",126.00,36.58,78.00,19.00
"Victoria, British Columbia","National Defence Act",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Cocaine, trafficking",195.00,56.61,175.00,11.00
"Victoria, British Columbia","Making sexually explicit material available to children",0,0,0,0
"Victoria, British Columbia","Fraudulent transactions relating to contracts and trade (Part X Criminal Code)",4.00,1.16,1.00,0.00
"Victoria, British Columbia","Precursor or equipment (crystal meth, ecstasy)",0,0,0,0
"Victoria, British Columbia","Total other violations causing death",2.00,0.58,2.00,0.00
"Victoria, British Columbia","Removal of children from Canada",1.00,0.29,0.00,0.00
"Victoria, British Columbia","Gaming house",0.00,0.00,2.00,0.00
"Victoria, British Columbia","Total other Federal Statutes",681.00,197.71,25.00,0.00
"Victoria, British Columbia","Prisoner unlawfully at large",4.00,1.16,4.00,0.00
"Victoria, British Columbia","Invasion of privacy (Part VI Criminal Code)",1.00,0.29,1.00,0.00
"Victoria, British Columbia","Trap likely to or causing bodily harm",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Corrupting morals of a child",1.00,0.29,0.00,0.00
"Victoria, British Columbia","Other violations related to gaming and betting",3.00,0.87,0.00,0.00
"Victoria, British Columbia","Methylenedioxyamphetamine (ecstasy), production",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Unsafe storage of firearms",12.00,3.48,3.00,0.00
"Victoria, British Columbia","Murder, first degree",2.00,0.58,1.00,1.00
"Victoria, British Columbia","Total theft over $5,000 (non-motor vehicle)",168.00,48.77,8.00,1.00
"Victoria, British Columbia","Instruct offence for criminal organization",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Discharge firearm with intent",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Total, all Criminal Code violations (including traffic)",30472.00,8846.85,4870.00,525.00
"Victoria, British Columbia","Failure to comply or refusal (drugs)",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Disturb the peace",1479.00,429.39,21.00,6.00
"Victoria, British Columbia","Unauthorized recording of a movie",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Identity fraud",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Harbour or conceal terrorist",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Cannabis, production",35.00,10.16,6.00,0.00
"Victoria, British Columbia","Shoplifting $5,000 or under",1652.00,479.62,656.00,100.00
"Victoria, British Columbia","Dangerous operation, causing bodily harm",8.00,2.32,6.00,0.00
"Victoria, British Columbia","Betting house",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Cannabis, importation and exportation",2.00,0.58,0.00,0.00
"Victoria, British Columbia","Impaired operation (drugs) vehicle, vessel, aircraft",10.00,2.90,5.00,0.00
"Victoria, British Columbia","Pointing a firearm",4.00,1.16,2.00,0.00
"Victoria, British Columbia","Total violent Criminal Code violations",4863.00,1411.86,1210.00,171.00
"Victoria, British Columbia","Offences against rights of property (Part IX Criminal Code)",35.00,10.16,33.00,0.00
"Victoria, British Columbia","Explosives causing death or bodily harm",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Attempted murder",7.00,2.03,4.00,0.00
"Victoria, British Columbia","Total mischief",6190.00,1797.13,207.00,56.00
"Victoria, British Columbia","Dangerous operation causing death while street racing",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Dangerous operation of motor vehicle, vessel or aircraft",17.00,4.94,12.00,1.00
"Victoria, British Columbia","Offences relating to currency (Part XII Criminal Code)",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Methylenedioxyamphetamine (ecstasy), trafficking",6.00,1.74,3.00,0.00
"Victoria, British Columbia","Theft $5,000 or under from a motor vehicle",3713.00,1077.98,30.00,3.00
"Victoria, British Columbia","Dangerous operation causing bodily harm while street racing",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Anal intercourse",2.00,0.58,0.00,0.00
"Victoria, British Columbia","Failure to provide blood sample (drugs)",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Heroin, trafficking",10.00,2.90,7.00,0.00
"Victoria, British Columbia","Proceeds of crime (Part XII.2 Criminal Code)",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Possession, cocaine",311.00,90.29,167.00,1.00
"Victoria, British Columbia","Total other violations",500.00,145.16,122.00,10.00
"Victoria, British Columbia","Voyeurism",5.00,1.45,1.00,0.00
"Victoria, British Columbia","Causing bodily harm by criminal negligence while street racing",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Intimidation of a non-justice participant",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Total cocaine, trafficking, production or distribution",196.00,56.90,175.00,11.00
"Victoria, British Columbia","Theft over $5,000",83.00,24.10,4.00,1.00
"Victoria, British Columbia","Murder, second degree",3.00,0.87,4.00,0.00
"Victoria, British Columbia","Manslaughter",0.00,0.00,0.00,0.00
"Victoria, British Columbia","Forcible confinement",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Total cocaine, trafficking, production or distribution",29.00,19.48,35.00,0.00
"Trois-Rivières, Quebec","Intimidation of a non-justice participant",1.00,0.67,0.00,0.00
"Trois-Rivières, Quebec","Causing bodily harm by criminal negligence while street racing",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Manslaughter",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Murder, second degree",1.00,0.67,1.00,0.00
"Trois-Rivières, Quebec","Theft over $5,000",89.00,59.80,17.00,0.00
"Trois-Rivières, Quebec","Forcible confinement",7.00,4.70,7.00,0.00
"Trois-Rivières, Quebec","Explosives causing death or bodily harm",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Attempted murder",3.00,2.02,6.00,0.00
"Trois-Rivières, Quebec","Offences against rights of property (Part IX Criminal Code)",18.00,12.09,11.00,5.00
"Trois-Rivières, Quebec","Total violent Criminal Code violations",1269.00,852.60,496.00,116.00
"Trois-Rivières, Quebec","Dangerous operation causing bodily harm while street racing",1.00,0.67,1.00,0.00
"Trois-Rivières, Quebec","Methylenedioxyamphetamine (ecstasy), trafficking",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Theft $5,000 or under from a motor vehicle",439.00,294.95,16.00,5.00
"Trois-Rivières, Quebec","Offences relating to currency (Part XII Criminal Code)",1.00,0.67,0.00,0.00
"Trois-Rivières, Quebec","Dangerous operation of motor vehicle, vessel or aircraft",28.00,18.81,22.00,2.00
"Trois-Rivières, Quebec","Dangerous operation causing death while street racing",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Total mischief",862.00,579.15,53.00,26.00
"Trois-Rivières, Quebec","Heroin, trafficking",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Failure to provide blood sample (drugs)",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Anal intercourse",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Voyeurism",6.00,4.03,1.00,0.00
"Trois-Rivières, Quebec","Total other violations",83.00,55.77,35.00,6.00
"Trois-Rivières, Quebec","Possession, cocaine",44.00,29.56,43.00,1.00
"Trois-Rivières, Quebec","Proceeds of crime (Part XII.2 Criminal Code)",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Instruct offence for criminal organization",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Discharge firearm with intent",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Total theft over $5,000 (non-motor vehicle)",102.00,68.53,17.00,0.00
"Trois-Rivières, Quebec","Unauthorized recording of a movie",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Failure to comply or refusal (drugs)",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Disturb the peace",2.00,1.34,2.00,0.00
"Trois-Rivières, Quebec","Identity fraud",4.00,2.69,0.00,0.00
"Trois-Rivières, Quebec","Total, all Criminal Code violations (including traffic)",7856.00,5278.22,2100.00,283.00
"Trois-Rivières, Quebec","Dangerous operation, causing bodily harm",1.00,0.67,1.00,0.00
"Trois-Rivières, Quebec","Shoplifting $5,000 or under",407.00,273.45,200.00,29.00
"Trois-Rivières, Quebec","Cannabis, production",83.00,55.77,16.00,0.00
"Trois-Rivières, Quebec","Harbour or conceal terrorist",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Pointing a firearm",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Impaired operation (drugs) vehicle, vessel, aircraft",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Cannabis, importation and exportation",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Betting house",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Total other violations causing death",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Precursor or equipment (crystal meth, ecstasy)",0,0,0,0
"Trois-Rivières, Quebec","Fraudulent transactions relating to contracts and trade (Part X Criminal Code)",2.00,1.34,0.00,0.00
"Trois-Rivières, Quebec","Cocaine, trafficking",29.00,19.48,35.00,0.00
"Trois-Rivières, Quebec","National Defence Act",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Total cannabis, trafficking, production or distribution",148.00,99.44,47.00,5.00
"Trois-Rivières, Quebec","Making sexually explicit material available to children",0,0,0,0
"Trois-Rivières, Quebec","Removal of children from Canada",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Trap likely to or causing bodily harm",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Invasion of privacy (Part VI Criminal Code)",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Total other Federal Statutes",13.00,8.73,1.00,0.00
"Trois-Rivières, Quebec","Prisoner unlawfully at large",3.00,2.02,3.00,0.00
"Trois-Rivières, Quebec","Gaming house",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Other violations related to gaming and betting",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Methylenedioxyamphetamine (ecstasy), production",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Unsafe storage of firearms",4.00,2.69,1.00,0.00
"Trois-Rivières, Quebec","Murder, first degree",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Corrupting morals of a child",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Heroin, production",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Weapons possession contrary to order",7.00,4.70,2.00,0.00
"Trois-Rivières, Quebec","Total sexual violations against children",8.00,5.37,1.00,0.00
"Trois-Rivières, Quebec","Other violent violations",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Willful and forbidden acts in respect of certain property (Part XI Criminal Code)",7.00,4.70,0.00,0.00
"Trois-Rivières, Quebec","Total prostitution",4.00,2.69,1.00,0.00
"Trois-Rivières, Quebec","Causing death by criminal negligence while street racing",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Mischief",862.00,579.15,53.00,26.00
"Trois-Rivières, Quebec","Bankruptcy Act",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Assault, level 2, weapon or bodily harm",177.00,118.92,67.00,19.00
"Trois-Rivières, Quebec","Disorderly houses, gaming and betting",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Break and enter to steal a firearm from a motor vehicle",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Mischief to religious property motivated by hate",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Firearms Act",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Offensive weapons, prohibited",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Total theft under $5,000 (non-motor vehicle)",1682.00,1130.09,291.00,48.00
"Trois-Rivières, Quebec","Total other assaults",2.00,1.34,2.00,0.00
"Trois-Rivières, Quebec","Counterfeiting",13.00,8.73,5.00,1.00
"Trois-Rivières, Quebec","Dangerous operation of motor vehicle while street racing",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Total, possession, other Controlled Drugs and Substances Act drugs",89.00,59.80,52.00,10.00
"Trois-Rivières, Quebec","Methylenedioxyamphetamine (ecstasy), possession",1.00,0.67,1.00,0.00
"Trois-Rivières, Quebec","Extortion",5.00,3.36,2.00,0.00
"Trois-Rivières, Quebec","Offences against public order (Part II Criminal Code)",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Total Immigration and Refugee Protection Act",1.00,0.67,0.00,0.00
"Trois-Rivières, Quebec","Dangerous operation, causing death",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Living off the avails of prostitution of a person under age 18",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Public incitement of hatred",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Possession of weapons",18.00,12.09,13.00,0.00
"Trois-Rivières, Quebec","Bestiality, commit or compel person",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Conspire to commit murder",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Other sexual violations",5.00,3.36,1.00,1.00
"Trois-Rivières, Quebec","Total other violent violations",14.00,9.41,2.00,1.00
"Trois-Rivières, Quebec","Firearm transfers or serial numbers",0,0,0,0
"Trois-Rivières, Quebec","Advocating genocide",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Homicide",1.00,0.67,1.00,0.00
"Trois-Rivières, Quebec","Commit offence for criminal organization",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Participate in activities of criminal organization",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Unauthorized importing or exporting of weapons",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Criminal negligence causing death",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Procuring",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Impaired operation of motor vehicle, vessel or aircraft",536.00,360.12,491.00,7.00
"Trois-Rivières, Quebec","Impaired operation (drugs), causing death",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Driving while prohibited",21.00,14.11,12.00,0.00
"Trois-Rivières, Quebec","Other Controlled Drugs and Substances Act, importation and exportation",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Arson",75.00,50.39,5.00,5.00
"Trois-Rivières, Quebec","Breaking and entering",1231.00,827.07,103.00,41.00
"Trois-Rivières, Quebec","Heroin, possession",1.00,0.67,0.00,0.00
"Trois-Rivières, Quebec","Obstruct public or peace officer",37.00,24.86,21.00,1.00
"Trois-Rivières, Quebec","Total forcible confinement or kidnapping",19.00,12.77,15.00,0.00
"Trois-Rivières, Quebec","Total impaired driving",550.00,369.53,503.00,8.00
"Trois-Rivières, Quebec","Offences against the person and reputation (Part VIII Criminal Code)",1.00,0.67,0.00,0.00
"Trois-Rivières, Quebec","Youth Criminal Justice Act",52.00,34.94,0.00,17.00
"Trois-Rivières, Quebec","Assault, level 3, aggravated",5.00,3.36,4.00,7.00
"Trois-Rivières, Quebec","Escape or helps to escape from lawful custody",5.00,3.36,3.00,3.00
"Trois-Rivières, Quebec","Trafficking in persons",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Total firearms, use of, discharge, pointing",2.00,1.34,1.00,1.00
"Trois-Rivières, Quebec","Incest",1.00,0.67,0.00,0.00
"Trois-Rivières, Quebec","Indecent/Harassing communications",21.00,14.11,4.00,0.00
"Trois-Rivières, Quebec","Identity theft",0,0,0,0
"Trois-Rivières, Quebec","Customs Act",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Other offensive weapons",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Other federal statutes",1.00,0.67,0.00,0.00
"Trois-Rivières, Quebec","Participate in activity of terrorist group",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Freezing of property, disclosure or audit",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Firearms and other offensive weapons (Part III Criminal Code)",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Assault, level 1",459.00,308.39,168.00,36.00
"Trois-Rivières, Quebec","Using firearm in commission of offence",2.00,1.34,1.00,1.00
"Trois-Rivières, Quebec","Fail to comply with order",520.00,349.37,320.00,6.00
"Trois-Rivières, Quebec","Total administration of justice violations",774.00,520.03,371.00,13.00
"Trois-Rivières, Quebec","Total Federal Statute violations",806.00,541.53,373.00,83.00
"Trois-Rivières, Quebec","Total robbery",84.00,56.44,35.00,13.00
"Trois-Rivières, Quebec","Impaired operation, failure to provide breath sample",6.00,4.03,5.00,0.00
"Trois-Rivières, Quebec","Other Controlled Drugs and Substances Act, possession",76.00,51.06,48.00,9.00
"Trois-Rivières, Quebec","Theft $5,000 or under",836.00,561.68,75.00,14.00
"Trois-Rivières, Quebec","Altering, removing or destroying Vehicle Identification Number (VIN)",0,0,0,0
"Trois-Rivières, Quebec","Obtains or communicates with a person under age 18 for purpose of sex",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Invitation to sexual touching",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Other related violations causing death",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Shoplifting over $5,000",1.00,0.67,0.00,0.00
"Trois-Rivières, Quebec","Indecent acts",10.00,6.72,1.00,0.00
"Trois-Rivières, Quebec","Other assaults",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Weapons trafficking",0.00,0.00,2.00,0.00
"Trois-Rivières, Quebec","Uttering threats",238.00,159.91,95.00,23.00
"Trois-Rivières, Quebec","Dangerous operation evading police, causing death",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Cannabis, trafficking",65.00,43.67,31.00,5.00
"Trois-Rivières, Quebec","Sexual offences, public morals and disorderly conduct (Part V Criminal Code)",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Trespass at night",5.00,3.36,2.00,0.00
"Trois-Rivières, Quebec","Abduction under the age 14 contravening a custody order",4.00,2.69,1.00,0.00
"Trois-Rivières, Quebec","Robbery to steal a firearm",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Theft over $5,000 from a motor vehicle",12.00,8.06,0.00,0.00
"Trois-Rivières, Quebec","Breaking and entering to steal a firearm",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Canada Shipping Act",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Total Criminal Code traffic violations",762.00,511.97,552.00,11.00
"Trois-Rivières, Quebec","Impaired operation, failure to provide blood sample",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Possession, cannabis",404.00,271.44,178.00,45.00
"Trois-Rivières, Quebec","Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",27.00,18.14,17.00,5.00
"Trois-Rivières, Quebec","Total assaults against a peace officer",81.00,54.42,39.00,6.00
"Trois-Rivières, Quebec","Cocaine, production",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Impaired operation, causing bodily harm",8.00,5.37,7.00,1.00
"Trois-Rivières, Quebec","Sexual exploitation",1.00,0.67,0.00,0.00
"Trois-Rivières, Quebec","Robbery",84.00,56.44,35.00,13.00
"Trois-Rivières, Quebec","Methamphetamines (crystal meth), possession",11.00,7.39,3.00,1.00
"Trois-Rivières, Quebec","Methamphetamines (crystal meth), importation and exportation",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Total trafficking in stolen property",0,0,0,0
"Trois-Rivières, Quebec","Hoax terrorism",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Total possession of stolen property",74.00,49.72,36.00,1.00
"Trois-Rivières, Quebec","Heroin, importation and exportation",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Sexual assault, level 3, aggravated",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Total fail to stop or remain",140.00,94.06,0.00,0.00
"Trois-Rivières, Quebec","Total property crime violations",4915.00,3302.25,616.00,136.00
"Trois-Rivières, Quebec","Total, all violations",8662.00,5819.75,2473.00,366.00
"Trois-Rivières, Quebec","Impaired operation (drugs), causing bodily harm",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Total drug violations",741.00,497.86,372.00,66.00
