"Newfoundland and Labrador","Robbery",110.00,20.95,56.00,4.00,60.00
"Newfoundland and Labrador","Total other violations",621.00,118.28,81.00,5.00,86.00
"Newfoundland and Labrador","Failure to comply or refusal (drugs)",3.00,0.57,3.00,0.00,3.00
"Newfoundland and Labrador","Theft over $5,000",112.00,21.33,21.00,3.00,24.00
"Newfoundland and Labrador","Dangerous operation of motor vehicle, vessel or aircraft",50.00,9.52,36.00,5.00,41.00
"Newfoundland and Labrador","Murder, first degree",2.00,0.38,1.00,0.00,1.00
"Newfoundland and Labrador","Shoplifting over $5,000",45.00,8.57,28.00,1.00,29.00
"Newfoundland and Labrador","Offences against public order (Part II Criminal Code)",6.00,1.14,1.00,0.00,1.00
"Newfoundland and Labrador","Other Controlled Drugs and Substances Act, possession",147.00,28.00,25.00,0.00,25.00
"Newfoundland and Labrador","Customs Act",1.00,0.19,0.00,0.00,0.00
"Newfoundland and Labrador","Luring a child via a computer",23.00,4.38,2.00,0.00,2.00
"Newfoundland and Labrador","Impaired operation (drugs), causing death",0.00,0.00,0.00,0.00,0.00
"Newfoundland and Labrador","Other sexual violations",0.00,0.00,0.00,0.00,0.00
"Newfoundland and Labrador","Impaired operation, failure to provide breath sample",41.00,7.81,41.00,0.00,41.00
"Newfoundland and Labrador","Infanticide",0.00,0.00,0.00,0.00,0.00
"Newfoundland and Labrador","Assault, level 1",3577.00,681.29,1091.00,164.00,1255.00
"Newfoundland and Labrador","Total possession of stolen property",167.00,31.81,92.00,35.00,127.00
"Newfoundland and Labrador","Invitation to sexual touching",15.00,2.86,3.00,1.00,4.00
"Newfoundland and Labrador","Youth Criminal Justice Act",100.00,19.05,7.00,61.00,68.00
"Newfoundland and Labrador","Firearms and other offensive weapons (Part III Criminal Code)",72.00,13.71,2.00,0.00,2.00
"Newfoundland and Labrador","Cocaine, importation and exportation",2.00,0.38,0.00,0.00,0.00
"Newfoundland and Labrador","Total Federal Statute violations",2278.00,433.87,522.00,92.00,614.00
"Newfoundland and Labrador","Obstruct public or peace officer",60.00,11.43,40.00,4.00,44.00
"Newfoundland and Labrador","Total, all Criminal Code violations (excluding traffic)",32918.00,6269.65,6033.00,838.00,6871.00
"Newfoundland and Labrador","Hoax terrorism",0.00,0.00,0.00,0.00,0.00
"Newfoundland and Labrador","Offensive weapons, prohibited",0.00,0.00,0.00,0.00,0.00
"Newfoundland and Labrador","Intimidation of a non-justice participant",5.00,0.95,1.00,0.00,1.00
"Newfoundland and Labrador","Arson",132.00,25.14,10.00,5.00,15.00
"Newfoundland and Labrador","Commit offence for criminal organization",0.00,0.00,0.00,0.00,0.00
"Newfoundland and Labrador","Cocaine, trafficking",156.00,29.71,76.00,1.00,77.00
"Newfoundland and Labrador","Criminal negligence causing death",1.00,0.19,2.00,0.00,2.00
"Newfoundland and Labrador","Sexual Exploitation of a person with a disability",2.00,0.38,0.00,0.00,0.00
"Newfoundland and Labrador","Bawdy house",0.00,0.00,0.00,0.00,0.00
"Newfoundland and Labrador","Total other Criminal Code traffic violations",428.00,81.52,176.00,13.00,189.00
"Newfoundland and Labrador","Fraud",1036.00,197.32,284.00,7.00,291.00
"Newfoundland and Labrador","Shoplifting $5,000 or under",1595.00,303.79,1027.00,57.00,1084.00
"Newfoundland and Labrador","Criminal harassment",209.00,39.81,48.00,2.00,50.00
"Newfoundland and Labrador","Theft $5,000 or under from a motor vehicle",1962.00,373.69,26.00,5.00,31.00
"Newfoundland and Labrador","Assault, level 2, weapon or bodily harm",665.00,126.66,345.00,57.00,402.00
"Newfoundland and Labrador","Fraudulent transactions relating to contracts and trade (Part X Criminal Code)",4.00,0.76,1.00,0.00,1.00
"Newfoundland and Labrador","Firearm transfers or serial numbers",..,..,..,..,..
"Newfoundland and Labrador","Robbery to steal a firearm",0.00,0.00,0.00,0.00,0.00
"Newfoundland and Labrador","Sexual assault, level 3, aggravated",0.00,0.00,0.00,0.00,0.00
"Newfoundland and Labrador","Other Controlled Drugs and Substances Act, production",2.00,0.38,0.00,0.00,0.00
"Newfoundland and Labrador","Weapons trafficking",0.00,0.00,1.00,0.00,1.00
"Newfoundland and Labrador","Trafficking in persons",0.00,0.00,0.00,0.00,0.00
"Newfoundland and Labrador","Other Criminal Code traffic violations",5.00,0.95,1.00,0.00,1.00
"Newfoundland and Labrador","Bestiality, commit or compel person",2.00,0.38,0.00,0.00,0.00
"Newfoundland and Labrador","Total other Federal Statutes",468.00,89.14,100.00,1.00,101.00
"Newfoundland and Labrador","Intimidation of a justice system participant or a journalist",1.00,0.19,1.00,0.00,1.00
"Newfoundland and Labrador","Sexual offences, public morals and disorderly conduct (Part V Criminal Code)",0.00,0.00,0.00,0.00,0.00
"Newfoundland and Labrador","Disorderly houses, gaming and betting",..,..,..,..,..
"Newfoundland and Labrador","Removal of children from Canada",0.00,0.00,0.00,0.00,0.00
"Newfoundland and Labrador","Indecent acts",81.00,15.43,7.00,0.00,7.00
"Newfoundland and Labrador","Total theft over $5,000 (non-motor vehicle)",194.00,36.95,50.00,6.00,56.00
"Newfoundland and Labrador","Homicide",4.00,0.76,3.00,1.00,4.00
"Newfoundland and Labrador","Total fail to stop or remain",205.00,39.04,15.00,0.00,15.00
"Newfoundland and Labrador","Cannabis, production",30.00,5.71,4.00,2.00,6.00
"Newfoundland and Labrador","Dangerous operation evading police, causing bodily harm",0.00,0.00,0.00,0.00,0.00
"Newfoundland and Labrador","Total breaking and entering",3140.00,598.05,297.00,98.00,395.00
