"Geo","Vio","Actual incidents","Rate Per 100,000","Adults charged","Youth charged"
"Hamilton, Ontario","Advocating genocide",0,0,0,0
"Hamilton, Ontario","Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",65.00,9.38,72.00,11.00
"Hamilton, Ontario","Total other assaults",42.00,6.06,10.00,3.00
"Hamilton, Ontario","Total other Criminal Code violations",3298.00,475.91,2016.00,307.00
"Kelowna, British Columbia","Participate in activities of criminal organization",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Causing death by criminal negligence while street racing",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Total, possession, other Controlled Drugs and Substances Act drugs",28.00,16.76,6.00,0.00
"Kelowna, British Columbia","Identity theft",0,0,0,0
"Kelowna, British Columbia","Intimidation of a justice system participant or a journalist",1.00,0.60,0.00,0.00
"Kelowna, British Columbia","Other federal statutes",8.00,4.79,0.00,0.00
"Kelowna, British Columbia","Trafficking in persons",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Total, all Criminal Code violations (including traffic)",20045.00,11994.88,2502.00,195.00
"Kelowna, British Columbia","Impaired operation, causing death",1.00,0.60,0.00,0.00
"Kelowna, British Columbia","Total prostitution",26.00,15.56,7.00,0.00
"Kelowna, British Columbia","Abduction under age 14, by parent or guardian",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Impaired operation of motor vehicle, vessel or aircraft",513.00,306.98,361.00,0.00
"Kelowna, British Columbia","Child pornography",22.00,13.16,2.00,0.00
"Kelowna, British Columbia","Total theft under $5,000 (non-motor vehicle)",5988.00,3583.20,331.00,47.00
"Kelowna, British Columbia","Sexual interference",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Shoplifting over $5,000",1.00,0.60,0.00,0.00
"Kelowna, British Columbia","Altering, removing or destroying Vehicle Identification Number (VIN)",0,0,0,0
"Kelowna, British Columbia","Other prostitution",24.00,14.36,7.00,0.00
"Kelowna, British Columbia","Theft $5,000 or under",2549.00,1525.32,61.00,6.00
"Kelowna, British Columbia","Total assaults against a peace officer",43.00,25.73,28.00,3.00
"Kelowna, British Columbia","Abduction under the age 14 contravening a custody order",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Murder, first degree",2.00,1.20,2.00,0.00
"Kelowna, British Columbia","Theft $5,000 or under from a motor vehicle",2419.00,1447.52,19.00,3.00
"Kelowna, British Columbia","Total trafficking in stolen property",0,0,0,0
"Kelowna, British Columbia","Impaired operation, failure to provide blood sample",1.00,0.60,1.00,0.00
"Kelowna, British Columbia","Dangerous operation, causing death",1.00,0.60,1.00,0.00
"Kelowna, British Columbia","Other violations related to gaming and betting",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Precursor or equipment (crystal meth, ecstasy)",0,0,0,0
"Kelowna, British Columbia","Harbour or conceal terrorist",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Assault, level 2, weapon or bodily harm",273.00,163.36,109.00,9.00
"Kelowna, British Columbia","Offences against rights of property (Part IX Criminal Code)",16.00,9.57,5.00,1.00
"Kelowna, British Columbia","Total weapons violations",180.00,107.71,55.00,4.00
"Kelowna, British Columbia","Dangerous operation of motor vehicle, vessel or aircraft",37.00,22.14,24.00,0.00
"Kelowna, British Columbia","Methamphetamines (crystal meth), trafficking",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Total forcible confinement or kidnapping",22.00,13.16,20.00,0.00
"Kelowna, British Columbia","Anal intercourse",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Sexual assault, level 2, weapon or bodily harm",4.00,2.39,0.00,1.00
"Kelowna, British Columbia","Bawdy house",1.00,0.60,0.00,0.00
"Kelowna, British Columbia","Breach of probation",332.00,198.67,110.00,2.00
"Kelowna, British Columbia","Invasion of privacy (Part VI Criminal Code)",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Total possession of stolen property",468.00,280.05,175.00,12.00
"Kelowna, British Columbia","Impaired operation (drugs) vehicle, vessel, aircraft",0,0,0,0
"Kelowna, British Columbia","Offensive weapons, explosives",1.00,0.60,0.00,0.00
"Kelowna, British Columbia","Public incitement of hatred",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Income Tax Act",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Total administration of justice violations",778.00,465.55,357.00,10.00
"Kelowna, British Columbia","Sexual assault, level 1",140.00,83.78,41.00,4.00
"Kelowna, British Columbia","Possession of weapons",161.00,96.34,45.00,4.00
"Kelowna, British Columbia","Offences against the person and reputation (Part VIII Criminal Code)",22.00,13.16,1.00,0.00
"Kelowna, British Columbia","Theft over $5,000 from a motor vehicle",8.00,4.79,0.00,0.00
"Kelowna, British Columbia","Prisoner unlawfully at large",17.00,10.17,15.00,0.00
"Kelowna, British Columbia","Criminal negligence causing death",2.00,1.20,0.00,0.00
"Kelowna, British Columbia","Cannabis, production",82.00,49.07,37.00,0.00
"Kelowna, British Columbia","Participate in activity of terrorist group",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Uttering threats",580.00,347.07,79.00,8.00
"Kelowna, British Columbia","Sexual assault, level 3, aggravated",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Sexual offences, public morals and disorderly conduct (Part V Criminal Code)",3.00,1.80,0.00,0.00
"Kelowna, British Columbia","Removal of children from Canada",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Dangerous operation causing bodily harm while street racing",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Cocaine, production",0,0,0,0
"Kelowna, British Columbia","Pointing a firearm",7.00,4.19,2.00,0.00
"Kelowna, British Columbia","Methylenedioxyamphetamine (ecstasy), trafficking",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Total theft over $5,000 (non-motor vehicle)",91.00,54.45,7.00,0.00
"Kelowna, British Columbia","Mischief",2353.00,1408.03,35.00,10.00
"Kelowna, British Columbia","Firearms Act",24.00,14.36,1.00,0.00
"Kelowna, British Columbia","Facilitate terrorist activity",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Attempted murder",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Dangerous operation evading police, causing death",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Total firearms, use of, discharge, pointing",11.00,6.58,2.00,0.00
"Kelowna, British Columbia","Offensive weapons, prohibited",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Trespass at night",92.00,55.05,2.00,1.00
"Kelowna, British Columbia","Breaking and entering to steal a firearm",0,0,0,0
"Kelowna, British Columbia","Firearms documentation or administration",4.00,2.39,0.00,0.00
"Kelowna, British Columbia","Other violent violations",6.00,3.59,1.00,0.00
"Kelowna, British Columbia","Competition Act",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Offences against public order (Part II Criminal Code)",8.00,4.79,1.00,0.00
"Kelowna, British Columbia","Robbery to steal a firearm",0,0,0,0
"Kelowna, British Columbia","Other assaults",1.00,0.60,0.00,0.00
"Kelowna, British Columbia","Other Controlled Drugs and Substances Act, possession",21.00,12.57,5.00,0.00
"Kelowna, British Columbia","Fraudulent transactions relating to contracts and trade (Part X Criminal Code)",7.00,4.19,0.00,0.00
"Kelowna, British Columbia","Homicide",3.00,1.80,3.00,0.00
"Kelowna, British Columbia","Canada Health Act",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Unlawfully causing bodily harm",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Sexual exploitation",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Dangerous operation causing death while street racing",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Obstruct public or peace officer",104.00,62.23,47.00,7.00
"Kelowna, British Columbia","Breaking and entering",1997.00,1195.00,104.00,17.00
"Kelowna, British Columbia","Total other violations causing death",2.00,1.20,0.00,0.00
"Kelowna, British Columbia","Indecent/Harassing communications",200.00,119.68,3.00,0.00
"Kelowna, British Columbia","Criminal harassment",155.00,92.75,27.00,0.00
"Kelowna, British Columbia","Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",13.00,7.78,13.00,2.00
"Kelowna, British Columbia","Counterfeiting",3.00,1.80,3.00,0.00
"Kelowna, British Columbia","Advocating genocide",0,0,0,0
"Kelowna, British Columbia","Total other Criminal Code violations",3134.00,1875.38,549.00,26.00
"Kelowna, British Columbia","Total other assaults",3.00,1.80,0.00,0.00
"Kelowna, British Columbia","Total Federal Statute violations",975.00,583.44,487.00,33.00
"Kelowna, British Columbia","Dangerous operation, causing bodily harm",7.00,4.19,6.00,0.00
"Kelowna, British Columbia","Willful and forbidden acts in respect of certain property (Part XI Criminal Code)",13.00,7.78,1.00,0.00
"Kelowna, British Columbia","Forcible confinement",0,0,0,0
"Kelowna, British Columbia","Total fail to stop or remain",189.00,113.10,46.00,0.00
"Kelowna, British Columbia","Procuring",1.00,0.60,0.00,0.00
"Kelowna, British Columbia","Total, all Criminal Code violations (excluding traffic)",19212.00,11496.41,2013.00,195.00
"Kelowna, British Columbia","Total violent Criminal Code violations",3074.00,1839.47,726.00,60.00
"Kelowna, British Columbia","Assault, level 3, aggravated",9.00,5.39,2.00,6.00
"Kelowna, British Columbia","Cannabis, trafficking",30.00,17.95,26.00,1.00
"Kelowna, British Columbia","Excise Act",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Living off the avails of prostitution of a person under age 18",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Other Controlled Drugs and Substances Act, trafficking",7.00,4.19,5.00,2.00
"Kelowna, British Columbia","Voyeurism",2.00,1.20,0.00,0.00
"Kelowna, British Columbia","Methylenedioxyamphetamine (ecstasy), possession",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Freezing of property, disclosure or audit",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Unauthorized recording of a movie",0,0,0,0
"Kelowna, British Columbia","Cannabis, importation and exportation",0.00,0.00,1.00,0.00
"Kelowna, British Columbia","Explosives causing death or bodily harm",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Total theft of motor vehicle",1250.00,748.00,39.00,19.00
"Kelowna, British Columbia","Murder, second degree",1.00,0.60,1.00,0.00
"Kelowna, British Columbia","Firearms and other offensive weapons (Part III Criminal Code)",7.00,4.19,2.00,0.00
"Kelowna, British Columbia","Abduction under the age 14, not parent or guardian",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Impaired operation (drugs), causing bodily harm",0,0,0,0
"Kelowna, British Columbia","Fraud",741.00,443.41,43.00,1.00
"Kelowna, British Columbia","Causing bodily harm by criminal negligence while street racing",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Other related violations causing death",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Impaired operation, failure to provide breath sample",38.00,22.74,15.00,0.00
"Kelowna, British Columbia","Escape or helps to escape from lawful custody",11.00,6.58,5.00,0.00
"Kelowna, British Columbia","Dangerous operation of motor vehicle evading police",12.00,7.18,6.00,0.00
"Kelowna, British Columbia","Cocaine, trafficking",160.00,95.74,177.00,9.00
"Kelowna, British Columbia","All other Criminal Code (includes Part XII.1 Criminal Code)",20.00,11.97,3.00,0.00
"Kelowna, British Columbia","Heroin, production",0,0,0,0
"Kelowna, British Columbia","Total, all violations",21020.00,12578.32,2989.00,228.00
"Kelowna, British Columbia","Youth Criminal Justice Act",13.00,7.78,1.00,8.00
"Kelowna, British Columbia","Total robbery",145.00,86.77,36.00,8.00
"Kelowna, British Columbia","Making sexually explicit material available to children",0,0,0,0
"Kelowna, British Columbia","Luring a child via a computer",4.00,2.39,0.00,0.00
"Kelowna, British Columbia","Fail to appear",79.00,47.27,53.00,1.00
"Kelowna, British Columbia","Hoax terrorism",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Proceeds of crime (Part XII.2 Criminal Code)",4.00,2.39,0.00,0.00
"Kelowna, British Columbia","Intimidation of a non-justice participant",0,0,0,0
"Kelowna, British Columbia","Driving while prohibited",32.00,19.15,28.00,0.00
"Kelowna, British Columbia","Extortion",10.00,5.98,2.00,0.00
"Kelowna, British Columbia","Arson",116.00,69.41,4.00,3.00
"Kelowna, British Columbia","Total other Criminal Code traffic violations",280.00,167.55,111.00,0.00
"Kelowna, British Columbia","Customs Act",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Total property crime violations",13004.00,7781.56,738.00,109.00
"Kelowna, British Columbia","Total other Federal Statutes",61.00,36.50,10.00,0.00
"Kelowna, British Columbia","Attempts, conspiracies, accessories (Part XIII Criminal Code)",4.00,2.39,1.00,0.00
"Kelowna, British Columbia","Trap likely to or causing bodily harm",0,0,0,0
"Kelowna, British Columbia","Indecent acts",40.00,23.94,7.00,2.00
"Kelowna, British Columbia","Other Controlled Drugs and Substances Act, importation and exportation",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Commission or instructing to carry out terrorist activity",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Total Criminal Code traffic violations",833.00,498.47,489.00,0.00
"Kelowna, British Columbia","Using firearm in commission of offence",3.00,1.80,0.00,0.00
"Kelowna, British Columbia","Canada Shipping Act",27.00,16.16,9.00,0.00
"Kelowna, British Columbia","Other sexual violations",13.00,7.78,5.00,1.00
"Kelowna, British Columbia","Weapons possession contrary to order",8.00,4.79,5.00,0.00
"Kelowna, British Columbia","Disturb the peace",1777.00,1063.35,55.00,1.00
"Kelowna, British Columbia","Total drug violations",901.00,539.16,476.00,25.00
"Kelowna, British Columbia","Other Criminal Code traffic violations",2.00,1.20,0.00,0.00
"Kelowna, British Columbia","Assault, level 1",1444.00,864.09,367.00,19.00
"Kelowna, British Columbia","Corrupting morals",5.00,2.99,0.00,0.00
"Kelowna, British Columbia","Incest",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Bestiality, commit or compel person",0,0,0,0
"Kelowna, British Columbia","Weapons trafficking",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Property or service for terrorist activity",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Unauthorized importing or exporting of weapons",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Methamphetamines (crystal meth), possession",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Heroin, possession",7.00,4.19,1.00,0.00
"Kelowna, British Columbia","Total cocaine, trafficking, production or distribution",160.00,95.74,177.00,9.00
"Kelowna, British Columbia","Methamphetamines (crystal meth), importation and exportation",0,0,0,0
"Kelowna, British Columbia","Other violations against the administration of law and justice (Part IV Criminal Code)",60.00,35.90,11.00,0.00
"Kelowna, British Columbia","Identity fraud",0,0,0,0
"Kelowna, British Columbia","Corrupting morals of a child",0,0,0,0
"Kelowna, British Columbia","Abduction under the age 16",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Other Controlled Drugs and Substances Act, production",0,0,0,0
"Kelowna, British Columbia","Impaired operation, causing bodily harm",0.00,0.00,1.00,0.00
"Kelowna, British Columbia","Utter threats to property or animal",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Dangerous operation evading police, causing bodily harm",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Infanticide",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Unsafe storage of firearms",6.00,3.59,5.00,0.00
"Kelowna, British Columbia","Total other violations",348.00,208.24,70.00,11.00
"Kelowna, British Columbia","Arson, disregard for human life",4.00,2.39,1.00,1.00
"Kelowna, British Columbia","Heroin, trafficking",6.00,3.59,8.00,0.00
"Kelowna, British Columbia","Discharge firearm with intent",1.00,0.60,0.00,0.00
"Kelowna, British Columbia","Total sexual violations against children",4.00,2.39,0.00,0.00
"Kelowna, British Columbia","Fail to comply with order",279.00,166.95,163.00,7.00
"Kelowna, British Columbia","Instruct offence for criminal organization",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Failure to comply or refusal (drugs)",0,0,0,0
"Kelowna, British Columbia","Offences relating to currency (Part XII Criminal Code)",2.00,1.20,0.00,0.00
"Kelowna, British Columbia","Sexual Exploitation of a person with a disability",0,0,0,0
"Kelowna, British Columbia","Dangerous operation of motor vehicle while street racing",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Total other violent violations",26.00,15.56,7.00,2.00
"Kelowna, British Columbia","Obtains or communicates with a person under age 18 for purpose of sex",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Conspire to commit murder",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Disorderly houses, gaming and betting",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Mischief to religious property motivated by hate",0,0,0,0
"Kelowna, British Columbia","Total impaired driving",553.00,330.91,378.00,0.00
"Kelowna, British Columbia","Criminal negligence causing bodily harm",2.00,1.20,0.00,0.00
"Kelowna, British Columbia","Invitation to sexual touching",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Hostage-taking",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Offensive weapons, restricted",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Forcible confinement or kidnapping",22.00,13.16,20.00,0.00
"Kelowna, British Columbia","Kidnapping",0,0,0,0
"Kelowna, British Columbia","Manslaughter",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Methamphetamines (crystal meth), production",0,0,0,0
"Kelowna, British Columbia","Total Immigration and Refugee Protection Act",2.00,1.20,0.00,0.00
"Kelowna, British Columbia","Total abduction",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Bankruptcy Act",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Cocaine, importation and exportation",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Total mischief",2353.00,1408.03,35.00,10.00
"Kelowna, British Columbia","Methylenedioxyamphetamine (ecstasy), importation and exportation",0,0,0,0
"Kelowna, British Columbia","Total breaking and entering",1997.00,1195.00,104.00,17.00
"Kelowna, British Columbia","Gaming house",1.00,0.60,0.00,0.00
"Kelowna, British Columbia","Theft over $5,000",82.00,49.07,7.00,0.00
"Kelowna, British Columbia","Total cannabis, trafficking, production or distribution",112.00,67.02,64.00,1.00
"Kelowna, British Columbia","Commit offence for criminal organization",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Robbery",145.00,86.77,36.00,8.00
"Kelowna, British Columbia","Shoplifting $5,000 or under",1020.00,610.37,251.00,38.00
"Kelowna, British Columbia","Failure to provide blood sample (drugs)",0,0,0,0
"Kelowna, British Columbia","Betting house",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Impaired operation (drugs), causing death",0,0,0,0
"Kelowna, British Columbia","Break and enter to steal a firearm from a motor vehicle",0,0,0,0
"Kelowna, British Columbia","Methylenedioxyamphetamine (ecstasy), production",0,0,0,0
"Kelowna, British Columbia","Possession, cannabis",344.00,205.85,100.00,12.00
"Kelowna, British Columbia","Possession, cocaine",244.00,146.01,116.00,1.00
"Kelowna, British Columbia","Firearm transfers or serial numbers",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Other offensive weapons",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","Heroin, importation and exportation",0.00,0.00,0.00,0.00
"Kelowna, British Columbia","National Defence Act",0.00,0.00,0.00,0.00
"London, Ontario","Total theft under $5,000 (non-motor vehicle)",11847.00,2477.08,1144.00,158.00
"London, Ontario","Shoplifting over $5,000",1.00,0.21,0.00,0.00
"London, Ontario","Sexual interference",0.00,0.00,0.00,0.00
"London, Ontario","Impaired operation of motor vehicle, vessel or aircraft",595.00,124.41,570.00,0.00
"London, Ontario","Abduction under age 14, by parent or guardian",0.00,0.00,1.00,0.00
"London, Ontario","Total prostitution",79.00,16.52,77.00,0.00
"London, Ontario","Child pornography",11.00,2.30,8.00,0.00
"London, Ontario","Trafficking in persons",0.00,0.00,0.00,0.00
"London, Ontario","Impaired operation, causing death",0.00,0.00,0.00,0.00
"London, Ontario","Total, all Criminal Code violations (including traffic)",39058.00,8166.60,9786.00,1717.00
"London, Ontario","Intimidation of a justice system participant or a journalist",0.00,0.00,0.00,0.00
"London, Ontario","Total, possession, other Controlled Drugs and Substances Act drugs",217.00,45.37,63.00,1.00
"London, Ontario","Identity theft",0,0,0,0
"London, Ontario","Causing death by criminal negligence while street racing",0.00,0.00,0.00,0.00
"London, Ontario","Participate in activities of criminal organization",0.00,0.00,0.00,0.00
"London, Ontario","Other federal statutes",10.00,2.09,4.00,0.00
"London, Ontario","Assault, level 2, weapon or bodily harm",537.00,112.28,290.00,57.00
"London, Ontario","Offences against rights of property (Part IX Criminal Code)",26.00,5.44,18.00,6.00
"London, Ontario","Dangerous operation, causing death",2.00,0.42,1.00,0.00
"London, Ontario","Impaired operation, failure to provide blood sample",0.00,0.00,0.00,0.00
"London, Ontario","Harbour or conceal terrorist",0.00,0.00,0.00,0.00
"London, Ontario","Other violations related to gaming and betting",3.00,0.63,0.00,0.00
"London, Ontario","Precursor or equipment (crystal meth, ecstasy)",0,0,0,0
"London, Ontario","Theft $5,000 or under from a motor vehicle",3851.00,805.20,43.00,11.00
"London, Ontario","Total trafficking in stolen property",0,0,0,0
"London, Ontario","Altering, removing or destroying Vehicle Identification Number (VIN)",0,0,0,0
"London, Ontario","Murder, first degree",2.00,0.42,0.00,0.00
"London, Ontario","Total assaults against a peace officer",116.00,24.25,87.00,11.00
"London, Ontario","Abduction under the age 14 contravening a custody order",0.00,0.00,0.00,0.00
"London, Ontario","Other prostitution",71.00,14.85,68.00,0.00
"London, Ontario","Theft $5,000 or under",6473.00,1353.43,368.00,75.00
"London, Ontario","Breach of probation",890.00,186.09,620.00,122.00
"London, Ontario","Invasion of privacy (Part VI Criminal Code)",0.00,0.00,0.00,0.00
"London, Ontario","Impaired operation (drugs) vehicle, vessel, aircraft",0,0,0,0
"London, Ontario","Total possession of stolen property",337.00,70.46,267.00,42.00
"London, Ontario","Sexual assault, level 2, weapon or bodily harm",3.00,0.63,2.00,0.00
"London, Ontario","Bawdy house",2.00,0.42,5.00,0.00
"London, Ontario","Anal intercourse",0.00,0.00,0.00,0.00
"London, Ontario","Total forcible confinement or kidnapping",59.00,12.34,58.00,3.00
"London, Ontario","Methamphetamines (crystal meth), trafficking",0.00,0.00,0.00,0.00
"London, Ontario","Total weapons violations",179.00,37.43,120.00,32.00
"London, Ontario","Dangerous operation of motor vehicle, vessel or aircraft",67.00,14.01,57.00,0.00
"London, Ontario","Sexual offences, public morals and disorderly conduct (Part V Criminal Code)",1.00,0.21,0.00,0.00
"London, Ontario","Removal of children from Canada",0.00,0.00,0.00,0.00
"London, Ontario","Dangerous operation causing bodily harm while street racing",0.00,0.00,0.00,0.00
"London, Ontario","Criminal negligence causing death",0.00,0.00,0.00,0.00
"London, Ontario","Prisoner unlawfully at large",43.00,8.99,33.00,11.00
"London, Ontario","Participate in activity of terrorist group",0.00,0.00,0.00,0.00
"London, Ontario","Sexual assault, level 3, aggravated",14.00,2.93,4.00,0.00
"London, Ontario","Uttering threats",727.00,152.01,257.00,53.00
"London, Ontario","Cannabis, production",74.00,15.47,33.00,3.00
"London, Ontario","Sexual assault, level 1",231.00,48.30,81.00,13.00
"London, Ontario","Total administration of justice violations",5016.00,1048.79,3751.00,682.00
"London, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",47.00,9.83,5.00,0.00
"London, Ontario","Theft over $5,000 from a motor vehicle",96.00,20.07,0.00,0.00
"London, Ontario","Possession of weapons",168.00,35.13,111.00,32.00
"London, Ontario","Income Tax Act",0.00,0.00,0.00,0.00
"London, Ontario","Public incitement of hatred",0.00,0.00,0.00,0.00
"London, Ontario","Offensive weapons, explosives",0.00,0.00,0.00,0.00
"London, Ontario","Trespass at night",38.00,7.95,8.00,4.00
"London, Ontario","Offensive weapons, prohibited",0.00,0.00,0.00,0.00
"London, Ontario","Other violent violations",8.00,1.67,2.00,1.00
"London, Ontario","Competition Act",0.00,0.00,0.00,0.00
"London, Ontario","Breaking and entering to steal a firearm",0,0,0,0
"London, Ontario","Firearms documentation or administration",1.00,0.21,0.00,0.00
"London, Ontario","Total firearms, use of, discharge, pointing",4.00,0.84,0.00,1.00
"London, Ontario","Attempted murder",15.00,3.14,4.00,0.00
"London, Ontario","Facilitate terrorist activity",0.00,0.00,0.00,0.00
"London, Ontario","Firearms Act",9.00,1.88,3.00,0.00
"London, Ontario","Mischief",5522.00,1154.59,277.00,128.00
"London, Ontario","Dangerous operation evading police, causing death",0.00,0.00,0.00,0.00
"London, Ontario","Pointing a firearm",1.00,0.21,0.00,0.00
"London, Ontario","Cocaine, production",0,0,0,0
"London, Ontario","Total theft over $5,000 (non-motor vehicle)",301.00,62.94,35.00,5.00
"London, Ontario","Methylenedioxyamphetamine (ecstasy), trafficking",0.00,0.00,0.00,0.00
"London, Ontario","Counterfeiting",3.00,0.63,2.00,0.00
"London, Ontario","Advocating genocide",0,0,0,0
"London, Ontario","Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",77.00,16.10,51.00,12.00
"London, Ontario","Total other assaults",16.00,3.35,7.00,1.00
"London, Ontario","Total other Criminal Code violations",6193.00,1294.89,4125.00,738.00
"London, Ontario","Dangerous operation causing death while street racing",0.00,0.00,0.00,0.00
"London, Ontario","Obstruct public or peace officer",64.00,13.38,55.00,5.00
"London, Ontario","Breaking and entering",3780.00,790.36,273.00,136.00
"London, Ontario","Criminal harassment",208.00,43.49,145.00,1.00
"London, Ontario","Total other violations causing death",0.00,0.00,0.00,0.00
"London, Ontario","Indecent/Harassing communications",458.00,95.76,7.00,0.00
"London, Ontario","Homicide",5.00,1.05,3.00,0.00
"London, Ontario","Sexual exploitation",0.00,0.00,0.00,0.00
"London, Ontario","Unlawfully causing bodily harm",5.00,1.05,3.00,0.00
"London, Ontario","Canada Health Act",0.00,0.00,0.00,0.00
"London, Ontario","Other assaults",10.00,2.09,3.00,0.00
"London, Ontario","Robbery to steal a firearm",0,0,0,0
"London, Ontario","Offences against public order (Part II Criminal Code)",0.00,0.00,0.00,0.00
"London, Ontario","Other Controlled Drugs and Substances Act, possession",217.00,45.37,63.00,1.00
"London, Ontario","Fraudulent transactions relating to contracts and trade (Part X Criminal Code)",2.00,0.42,0.00,1.00
"London, Ontario","Voyeurism",0.00,0.00,0.00,0.00
"London, Ontario","Methylenedioxyamphetamine (ecstasy), possession",0.00,0.00,0.00,0.00
"London, Ontario","Total, all Criminal Code violations (excluding traffic)",37575.00,7856.52,8995.00,1717.00
"London, Ontario","Assault, level 3, aggravated",40.00,8.36,22.00,4.00
"London, Ontario","Total violent Criminal Code violations",5118.00,1070.12,2210.00,428.00
"London, Ontario","Total fail to stop or remain",658.00,137.58,36.00,0.00
"London, Ontario","Procuring",6.00,1.25,4.00,0.00
"London, Ontario","Other Controlled Drugs and Substances Act, trafficking",72.00,15.05,47.00,12.00
"London, Ontario","Excise Act",10.00,2.09,1.00,0.00
"London, Ontario","Living off the avails of prostitution of a person under age 18",0.00,0.00,0.00,0.00
"London, Ontario","Cannabis, trafficking",59.00,12.34,68.00,15.00
"London, Ontario","Willful and forbidden acts in respect of certain property (Part XI Criminal Code)",12.00,2.51,1.00,0.00
"London, Ontario","Forcible confinement",0,0,0,0
"London, Ontario","Total Federal Statute violations",1368.00,286.03,754.00,229.00
"London, Ontario","Dangerous operation, causing bodily harm",4.00,0.84,4.00,0.00
"London, Ontario","Escape or helps to escape from lawful custody",145.00,30.32,94.00,29.00
"London, Ontario","Other related violations causing death",0.00,0.00,0.00,0.00
"London, Ontario","Causing bodily harm by criminal negligence while street racing",0.00,0.00,0.00,0.00
"London, Ontario","Impaired operation, failure to provide breath sample",20.00,4.18,18.00,0.00
"London, Ontario","Firearms and other offensive weapons (Part III Criminal Code)",5.00,1.05,1.00,0.00
"London, Ontario","Murder, second degree",3.00,0.63,3.00,0.00
"London, Ontario","Abduction under the age 14, not parent or guardian",2.00,0.42,0.00,0.00
"London, Ontario","Impaired operation (drugs), causing bodily harm",0,0,0,0
"London, Ontario","Fraud",1299.00,271.61,488.00,10.00
